"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Guadeloupe (NUTS 2010)","United Kingdom","Total","Total","Number",":"
"2019","Guadeloupe (NUTS 2010)","United Kingdom","Total","Males","Number",":"
"2019","Guadeloupe (NUTS 2010)","United Kingdom","Total","Females","Number",":"
"2019","Martinique (NUTS 2010)","United Kingdom","Total","Total","Number",":"
"2019","Martinique (NUTS 2010)","United Kingdom","Total","Males","Number",":"
"2019","Martinique (NUTS 2010)","United Kingdom","Total","Females","Number",":"
"2019","Grenada","United Kingdom","Total","Total","Number",":"
"2019","Grenada","United Kingdom","Total","Males","Number",":"
"2019","Grenada","United Kingdom","Total","Females","Number",":"
"2019","Haiti","United Kingdom","Total","Total","Number",":"
"2019","Haiti","United Kingdom","Total","Males","Number",":"
"2019","Haiti","United Kingdom","Total","Females","Number",":"
"2019","Jamaica","United Kingdom","Total","Total","Number","136,091"
"2019","Jamaica","United Kingdom","Total","Males","Number","56,077"
"2019","Jamaica","United Kingdom","Total","Females","Number","80,014"
"2019","Comoros","United Kingdom","Total","Total","Number",":"
"2019","Comoros","United Kingdom","Total","Males","Number",":"
"2019","Comoros","United Kingdom","Total","Females","Number",":"
"2019","Saint Kitts and Nevis","United Kingdom","Total","Total","Number",":"
"2019","Saint Kitts and Nevis","United Kingdom","Total","Males","Number",":"
"2019","Saint Kitts and Nevis","United Kingdom","Total","Females","Number",":"
"2019","Cayman Islands (UK)","United Kingdom","Total","Total","Number",":"
